id	filename	md5	size	state
85d801f0-74fb-4611-88ce-b0e55591ffe4	jhu-usc.edu_BLCA.HumanMethylation450.12.lvl-3.TCGA-GC-A3YS-01A-11D-A23O-05.gdc_hg38.txt	ca8d9e69e9e18e28fa0901ca7f173e75	141287961	released
a626b6b0-c9bb-45e8-8a07-cfeb859c111b	jhu-usc.edu_BLCA.HumanMethylation450.10.lvl-3.TCGA-FD-A3NA-01A-11D-A21B-05.gdc_hg38.txt	61448c4345dcfa659ee1a081e691a5e2	141297775	released
ed53ad97-301f-49d1-9680-1a3ed3b9d395	jhu-usc.edu_BLCA.HumanMethylation450.13.lvl-3.TCGA-CF-A47T-01A-11D-A23V-05.gdc_hg38.txt	b83743acd96a389848bda2adfc2ccfda	141318221	released
9b193fef-5114-49d3-8247-c8b57ba521b7	jhu-usc.edu_BLCA.HumanMethylation450.9.lvl-3.TCGA-GC-A3OO-01A-11D-A231-05.gdc_hg38.txt	013e6d609e606fdf5c71b4cc4394f05b	141282014	released
d69f79b1-01f9-4b8a-b5dc-18918698624e	jhu-usc.edu_BLCA.HumanMethylation450.24.lvl-3.TCGA-XF-AAML-01A-11D-A42F-05.gdc_hg38.txt	b17a06c4ef407b56231815545f58dd89	141240972	released
df05fc38-ee28-40f7-916c-23726e3c5ba3	jhu-usc.edu_BLCA.HumanMethylation450.23.lvl-3.TCGA-UY-A8OD-01A-11D-A365-05.gdc_hg38.txt	98e23003d672d3b00030730435c5d737	141277002	released
4f0fcac7-8df4-4f35-9187-eff3a8f6de4d	jhu-usc.edu_BLCA.HumanMethylation450.22.lvl-3.TCGA-DK-AA6T-01A-11D-A392-05.gdc_hg38.txt	fe04d5748d3263945b9a3f9a92f2f903	141295525	released
a058efc0-1eb0-402b-8b31-dfff43553873	jhu-usc.edu_BLCA.HumanMethylation450.24.lvl-3.TCGA-XF-AAMG-01A-11D-A42F-05.gdc_hg38.txt	e23327a7044b72ae730e1caee549c4d6	141311864	released
74839889-3ae6-4dc2-b30a-c1a79bbe4831	jhu-usc.edu_BLCA.HumanMethylation450.7.lvl-3.TCGA-FT-A3EE-01A-11D-A203-05.gdc_hg38.txt	8907e1d8d0e4c6dce35a6e14754df62a	141278208	released
3b8cfbc4-9f1f-4243-bb44-94a806221bfb	jhu-usc.edu_BLCA.HumanMethylation450.9.lvl-3.TCGA-DK-A3WY-01A-11D-A231-05.gdc_hg38.txt	f289cff93279b9d896364d348df5b473	141277969	released
db969125-3f8e-4ae2-a5b1-8eb99c41d4b8	jhu-usc.edu_BLCA.HumanMethylation450.18.lvl-3.TCGA-FD-A6TG-01A-11D-A32C-05.gdc_hg38.txt	7d366aaf48ce7704b9d432feed7b3c06	141273778	released
34636dbc-6c29-4772-806f-d4d3043e1be5	jhu-usc.edu_BLCA.HumanMethylation450.2.lvl-3.TCGA-DK-A1A7-01A-11D-A13Z-05.gdc_hg38.txt	00e181888397a2585825da6f6fc882f5	141285796	released
cb805417-ba54-44a0-8af6-30e9037e0d5d	jhu-usc.edu_BLCA.HumanMethylation450.8.lvl-3.TCGA-DK-A3IU-01A-11D-A211-05.gdc_hg38.txt	2a320a2acbb214af31dcfdd5e4f4c3bf	141282805	released
47c9b2e8-50fe-4433-8c04-fb0461db2509	jhu-usc.edu_BLCA.HumanMethylation450.2.lvl-3.TCGA-BL-A13I-01A-11D-A13Z-05.gdc_hg38.txt	6687a1df22f1ba19779aa6d4f6c41f0f	141275385	released
5af1c9ba-78b1-41df-808f-45a3225b235a	jhu-usc.edu_BLCA.HumanMethylation450.9.lvl-3.TCGA-FD-A3SN-01A-12D-A231-05.gdc_hg38.txt	b93a981a829b50df01ca7f320eeba00a	141282991	released
60d70900-f4cf-425d-9610-74751a30075e	jhu-usc.edu_BLCA.HumanMethylation450.9.lvl-3.TCGA-G2-A3VY-01A-11D-A231-05.gdc_hg38.txt	e09a327c18656800ed31ebb507c21769	141310734	released
efcbe4c1-c6ea-4a7d-a11f-3c864ef1db97	jhu-usc.edu_BLCA.HumanMethylation450.24.lvl-3.TCGA-XF-AAN3-01A-11D-A42F-05.gdc_hg38.txt	ac186f07f46d3e83c48214509d4e5b96	141283581	released
8f8c6a85-f699-404a-a89f-5d5c3874407d	jhu-usc.edu_BLCA.HumanMethylation450.19.lvl-3.TCGA-UY-A78L-01A-12D-A33I-05.gdc_hg38.txt	b1f53f12154215f8c8042ab600d53a31	141287825	released
97169ca8-002e-495c-b2e4-87a58eeaa3d5	jhu-usc.edu_BLCA.HumanMethylation450.13.lvl-3.TCGA-CF-A47V-01A-11D-A23V-05.gdc_hg38.txt	943a6dd1dce82a8bedcbb96469d8f4dc	141295968	released
83fa570b-adf0-4142-a274-642cac6ff1e8	jhu-usc.edu_BLCA.HumanMethylation450.13.lvl-3.TCGA-FD-A43S-01A-21D-A23V-05.gdc_hg38.txt	01bbac714719a2828d594ce365c4ae11	141277801	released
ecc57a98-5395-48e9-8850-f34bc7436dce	jhu-usc.edu_BLCA.HumanMethylation450.22.lvl-3.TCGA-4Z-AA83-01A-11D-A392-05.gdc_hg38.txt	688e393ca6a15d57da6c844013d49b5a	141297300	released
5899e6f2-082d-4399-9515-71e61952d728	jhu-usc.edu_BLCA.HumanMethylation450.3.lvl-3.TCGA-BT-A20W-11A-11D-A14Z-05.gdc_hg38.txt	c698d9eb14d76b355f5b371e49b30919	141280110	released
1043ac4a-9dfc-4dbb-bc9c-6527b1333ddc	jhu-usc.edu_BLCA.HumanMethylation450.22.lvl-3.TCGA-XF-A9SL-01A-11D-A392-05.gdc_hg38.txt	54b027545c8b9093245313f73feb0d16	141284355	released
21917156-e220-4d02-a130-705d5dad6bc5	jhu-usc.edu_BLCA.HumanMethylation450.22.lvl-3.TCGA-4Z-AA7Q-01A-11D-A392-05.gdc_hg38.txt	4115b7a3076c25a2848ba032a3f6f0a7	141287902	released
8c5eae8d-7338-404e-aab6-2f6567599465	jhu-usc.edu_BLCA.HumanMethylation450.6.lvl-3.TCGA-BT-A2LA-11A-11D-A18G-05.gdc_hg38.txt	df03581d4f61c87c8b49e704df282ffb	141301235	released
0367aea3-82bc-4309-a5fb-d61c85a0f773	jhu-usc.edu_BLCA.HumanMethylation450.19.lvl-3.TCGA-FD-A6TE-01A-12D-A33I-05.gdc_hg38.txt	e2162fa8604bfe6aa98719d48a66e411	141297772	released
961cc238-c6f3-4b9c-8647-f7e60779218b	jhu-usc.edu_BLCA.HumanMethylation450.9.lvl-3.TCGA-K4-A3WV-11A-21D-A231-05.gdc_hg38.txt	40de9f5214f1faa2d9f57c074f9f2d48	141287240	released
