id	filename	md5	size	state
b871015b-21b9-42b8-9684-55ef81ed4a96	jhu-usc.edu_KIRC.HumanMethylation450.2.lvl-3.TCGA-B0-5094-01A-01D-1418-05.gdc_hg38.txt	286b87adaa72cc60846da6b9fa57cefd	141286571	released
52f3f77b-7687-485d-a6cc-2f2dff4a2df4	jhu-usc.edu_KIRC.HumanMethylation450.3.lvl-3.TCGA-CZ-4853-01A-01D-1424-05.gdc_hg38.txt	ba2ee054c4db5159e480199e55909af1	141300929	released
b8573af1-25d7-49af-9193-cdda46f62891	jhu-usc.edu_KIRC.HumanMethylation450.9.lvl-3.TCGA-B8-A54J-01A-11D-A33L-05.gdc_hg38.txt	5f29f2aa16e7b24e0c9b949e79d87caf	141300021	released
ae2d3f57-373a-4a7a-8cf1-dff33e384d5e	jhu-usc.edu_KIRC.HumanMethylation450.1.lvl-3.TCGA-B0-4718-01A-01D-1275-05.gdc_hg38.txt	68b1139026f0ec30fdc0ab236d98da97	141287175	released
747d2882-057e-4caf-a69b-85778fe5e7dc	jhu-usc.edu_KIRC.HumanMethylation450.5.lvl-3.TCGA-B0-4700-01A-02D-1536-05.gdc_hg38.txt	1b3c15d43f2bee264f5ae4aecb8e5a79	141272366	released
81a81700-d221-41d4-a52e-594e954feeba	jhu-usc.edu_KIRC.HumanMethylation450.2.lvl-3.TCGA-A3-3367-11A-01D-1418-05.gdc_hg38.txt	546d34b3cf44bffeaed2deb74c04da1c	141297825	released
d49eb60a-5d82-4e32-a5eb-0c7668f99bf4	jhu-usc.edu_KIRC.HumanMethylation450.4.lvl-3.TCGA-CZ-4865-01A-02D-1500-05.gdc_hg38.txt	06b24971db99e6553db826a545646aa4	141295910	released
4f2ec11c-9742-4d81-94be-ed64f160bb1f	jhu-usc.edu_KIRC.HumanMethylation450.6.lvl-3.TCGA-CW-6090-01A-11D-1670-05.gdc_hg38.txt	25f319076668a0fe61ed02615f2c6e87	141287327	released
73dbce78-3803-479e-bcd7-c187caef7206	jhu-usc.edu_KIRC.HumanMethylation450.1.lvl-3.TCGA-B8-4622-01A-02D-1275-05.gdc_hg38.txt	9ad73111de8fa19de0129f97824f928c	141293168	released
92a73ce8-777c-408f-ad3a-9d4a352e4721	jhu-usc.edu_KIRC.HumanMethylation450.1.lvl-3.TCGA-B0-4703-01A-01D-1275-05.gdc_hg38.txt	5e223d220c755c3980013cfb428c6e56	141287257	released
28c9fff2-bfbc-471d-b6c4-ab07551845fc	jhu-usc.edu_KIRC.HumanMethylation450.2.lvl-3.TCGA-BP-4760-11A-01D-1418-05.gdc_hg38.txt	1291387a71bcc207912f56fa9988f50b	141300707	released
9e928e5d-8c59-46d2-9d81-8c216a9f18da	jhu-usc.edu_KIRC.HumanMethylation450.4.lvl-3.TCGA-CZ-4865-11A-01D-1500-05.gdc_hg38.txt	2de64dc12b67794e2b6664a72fd4cc84	141299541	released
976672db-dc22-40b3-b4b9-65b2a917579f	jhu-usc.edu_KIRC.HumanMethylation450.2.lvl-3.TCGA-B0-4823-01A-02D-1418-05.gdc_hg38.txt	6a48292d97b4a49b963511a10848e79d	141300803	released
990080e4-9a47-4271-af1e-b34d7a973841	jhu-usc.edu_KIRC.HumanMethylation450.3.lvl-3.TCGA-CZ-4856-11A-01D-1424-05.gdc_hg38.txt	c43f46475bc088a2fbb8fc242ce5c53c	141297830	released
2a61ba9d-c48f-473a-b1b7-a7c1121ab655	jhu-usc.edu_KIRC.HumanMethylation450.1.lvl-3.TCGA-B0-4813-01A-01D-1275-05.gdc_hg38.txt	5ecd81495b5203721e26869b589a3531	141296244	released
3ee5ac0b-05eb-486d-8098-4085c8880b7a	jhu-usc.edu_KIRC.HumanMethylation450.3.lvl-3.TCGA-CJ-4903-11A-01D-1424-05.gdc_hg38.txt	dfb600f0fc40ccb34288757aae9418ac	141305453	released
01b2adc9-d498-42cb-8683-343868a84950	jhu-usc.edu_KIRC.HumanMethylation450.3.lvl-3.TCGA-BP-5187-01A-01D-1424-05.gdc_hg38.txt	d794f5fb8a3046c9ee842c54f493854f	141302085	released
6bafbb20-2a2c-47cb-8736-34d40e196100	jhu-usc.edu_KIRC.HumanMethylation450.6.lvl-3.TCGA-CJ-6033-01A-11D-1670-05.gdc_hg38.txt	06ec84693d90e7732e22fb39f65dd767	141274544	released
ec8e77ca-b08c-4384-8d45-b033a37b6a6f	jhu-usc.edu_KIRC.HumanMethylation450.3.lvl-3.TCGA-BP-5175-11A-01D-1424-05.gdc_hg38.txt	2cc4e45035ff688b5599f813efa54637	141310777	released
9d27ea8b-8cb6-427b-8918-6fc259e95e29	jhu-usc.edu_KIRC.HumanMethylation450.9.lvl-3.TCGA-B8-A54H-01A-11D-A33L-05.gdc_hg38.txt	a30e3cb39a66a16cfe6715edff28c536	141291227	released
629f4d61-7460-4dc7-a9d0-622adda7b670	jhu-usc.edu_KIRC.HumanMethylation450.3.lvl-3.TCGA-BP-5187-11A-01D-1424-05.gdc_hg38.txt	8dfb62d3ea0b10a6ae4d65278e075071	141305297	released
bbfdb319-a238-4d90-b6d0-b45a479d515f	jhu-usc.edu_KIRC.HumanMethylation450.1.lvl-3.TCGA-B0-4822-01A-01D-1275-05.gdc_hg38.txt	d99bbc7068b5e1c418e45838399a276d	141283756	released
c79a65f7-4dbf-4054-acd6-b5533b748eb8	jhu-usc.edu_KIRC.HumanMethylation450.3.lvl-3.TCGA-BP-5192-01A-01D-1424-05.gdc_hg38.txt	70c434d4a11513da17917a2a392aaa7b	141317038	released
53dcf9a8-bf4a-4ec0-8e48-259faaeef950	jhu-usc.edu_KIRC.HumanMethylation450.2.lvl-3.TCGA-B0-5108-11A-01D-1418-05.gdc_hg38.txt	efdee010b92048d3d7a46c02b523382d	141303262	released
4a47d670-4aaf-4e90-8ea0-bbf9106c3686	jhu-usc.edu_KIRC.HumanMethylation450.2.lvl-3.TCGA-B0-5109-11A-01D-1418-05.gdc_hg38.txt	06ec7a34c8ca628d574cf4b433181853	141297432	released
8bb6096c-6519-4858-81d4-6a08ebda3873	jhu-usc.edu_KIRC.HumanMethylation450.2.lvl-3.TCGA-A3-3376-01A-02D-1418-05.gdc_hg38.txt	7ac31afb3196a1fbc2a70b9bc5fd8a12	141302861	released
1100b5d4-b533-4191-893b-d8e7dbc6158e	jhu-usc.edu_KIRC.HumanMethylation450.3.lvl-3.TCGA-CZ-4856-01A-02D-1424-05.gdc_hg38.txt	ef86f0e921bbb19ed980dce34516cb14	141292496	released
5bde8d59-c6fb-4ecb-9bf5-88f48db89acf	jhu-usc.edu_KIRC.HumanMethylation450.4.lvl-3.TCGA-CZ-5465-01A-01D-1500-05.gdc_hg38.txt	d851ccdaae0480e3e7cbb03b2c48cb0d	141290473	released
